user_id,activity_date,activity_count
B6-U005,2026-01-19,2
B6-U005,2026-01-20,2
B6-U005,2026-01-21,1
B6-U006,2026-01-08,5
B6-U006,2026-01-09,4
B6-U006,2026-01-10,6
B6-U006,2026-01-11,5
B6-U006,2026-01-12,7
B6-U006,2026-01-13,6
B6-U006,2026-01-14,5
B6-U006,2026-01-15,4
B6-U006,2026-01-16,3
B6-U006,2026-01-17,3
B6-U006,2026-01-18,2
B6-U006,2026-01-19,2
B6-U006,2026-01-20,1
B6-U006,2026-01-21,1
B6-U006,2026-01-22,0
B6-U007,2026-01-06,12
B6-U007,2026-01-07,9
B6-U007,2026-01-08,8
B6-U007,2026-01-09,6
B6-U007,2026-01-10,4
B6-U007,2026-01-11,3
B6-U007,2026-01-12,2
B6-U007,2026-01-13,1
B6-U007,2026-01-14,0
B6-U007,2026-01-15,2
B6-U007,2026-01-16,0
B6-U007,2026-01-17,2
B6-U007,2026-01-18,2
B6-U007,2026-01-19,0
B6-U008,2026-01-04,5
B6-U008,2026-01-05,4
B6-U008,2026-01-06,3
B6-U008,2026-01-07,2
B6-U008,2026-01-08,0
B6-U008,2026-01-09,0
B6-U008,2026-01-10,1
B6-U008,2026-01-11,0
B6-U008,2026-01-12,3
B6-U008,2026-01-13,2
B6-U008,2026-01-14,3
B6-U008,2026-01-15,1
B6-U008,2026-01-16,2
B6-U008,2026-01-17,3
B6-U008,2026-01-18,3
B6-U009,2026-01-18,12
B6-U009,2026-01-17,9
B6-U009,2026-01-16,11
B6-U009,2026-01-15,8
B6-U009,2026-01-14,7
B6-U009,2026-01-13,6
B6-U009,2026-01-12,5
B6-U009,2026-01-11,4
B6-U009,2026-01-10,1
B6-U009,2026-01-09,3
B6-U009,2026-01-08,3
B6-U009,2026-01-07,1
B6-U009,2026-01-06,2
B6-U009,2026-01-05,3
B6-U009,2026-01-04,3
B6-U010,2026-01-08,12
B6-U010,2026-01-09,9
B6-U010,2026-01-10,6
B6-U010,2026-01-11,4
B6-U010,2026-01-12,3
B6-U010,2026-01-13,2
B6-U010,2026-01-14,1
B6-U010,2026-01-15,0
B6-U010,2026-01-16,0
B6-U010,2026-01-17,0
B6-U010,2026-01-18,0
B6-U010,2026-01-19,0
B6-U010,2026-01-20,0
B6-U010,2026-01-21,0
B6-U010,2026-01-22,0
B6-U011,2026-01-04,6
B6-U011,2026-01-05,7
B6-U011,2026-01-06,5
B6-U011,2026-01-07,4
B6-U011,2026-01-08,3
B6-U011,2026-01-09,2
B6-U011,2026-01-10,1
B6-U011,2026-01-11,0
B6-U011,2026-01-12,3
B6-U011,2026-01-13,0
B6-U011,2026-01-14,1
B6-U011,2026-01-15,0
B6-U011,2026-01-16,1
B6-U011,2026-01-17,2
B6-U011,2026-01-18,2
B6-U012,2025-12-31,12
B6-U012,2026-01-01,9
B6-U012,2026-01-02,7
B6-U012,2026-01-03,6
B6-U012,2026-01-04,5
B6-U012,2026-01-05,4
B6-U012,2026-01-06,3
B6-U012,2026-01-07,2
B6-U012,2026-01-08,3
B6-U012,2026-01-09,1
B6-U012,2026-01-10,2
B6-U012,2026-01-11,1
B6-U012,2026-01-12,2
B6-U012,2026-01-13,0
B6-U012,2026-01-14,2
B6-U013,2025-12-31,5
B6-U013,2026-01-01,7
B6-U013,2026-01-02,4
B6-U013,2026-01-03,6
B6-U013,2026-01-04,5
B6-U013,2026-01-05,3
B6-U013,2026-01-06,2
B6-U013,2026-01-07,1
B6-U013,2026-01-08,0
B6-U013,2026-01-09,1
B6-U013,2026-01-10,2
B6-U013,2026-01-11,1
B6-U013,2026-01-12,0
B6-U013,2026-01-13,0
B6-U013,2026-01-14,0
B6-U014,2025-12-29,5
B6-U014,2025-12-30,7
B6-U014,2025-12-31,6
B6-U014,2026-01-01,8
B6-U014,2026-01-02,9
B6-U014,2026-01-03,7
B6-U014,2026-01-04,6
B6-U014,2026-01-05,5
B6-U014,2026-01-06,4
B6-U014,2026-01-07,3
B6-U014,2026-01-08,4
B6-U014,2026-01-09,3
B6-U014,2026-01-10,2
B6-U014,2026-01-11,2
B6-U014,2026-01-12,1
B6-U015,2025-12-29,12
B6-U015,2025-12-30,9
B6-U015,2025-12-31,7
B6-U015,2026-01-01,6
B6-U015,2026-01-02,5
B6-U015,2026-01-03,4
B6-U015,2026-01-04,3
B6-U015,2026-01-05,2
B6-U015,2026-01-06,0
B6-U015,2026-01-07,2
B6-U015,2026-01-08,3
B6-U015,2026-01-09,0
B6-U015,2026-01-10,2
B6-U015,2026-01-11,3
B6-U015,2026-01-12,0
B6-U016,2025-12-28,12
B6-U016,2025-12-29,9
B6-U016,2025-12-30,7
B6-U016,2025-12-31,6
B6-U016,2026-01-01,5
B6-U016,2026-01-02,4
B6-U016,2026-01-03,3
B6-U016,2026-01-04,2
B6-U016,2026-01-05,3
B6-U016,2026-01-06,1
B6-U016,2026-01-07,1
B6-U016,2026-01-08,0
B6-U016,2026-01-09,2
B6-U016,2026-01-10,0
B6-U016,2026-01-11,3
B6-U017,2025-12-28,12
B6-U017,2025-12-29,9
B6-U017,2025-12-30,8
B6-U017,2025-12-31,7
B6-U017,2026-01-01,6
B6-U017,2026-01-02,5
B6-U017,2026-01-03,4
B6-U017,2026-01-04,2
B6-U017,2026-01-05,1
B6-U017,2026-01-06,2
B6-U017,2026-01-07,1
B6-U017,2026-01-08,2
B6-U017,2026-01-09,2
B6-U017,2026-01-10,2
B6-U018,2025-12-25,5
B6-U018,2025-12-26,7
B6-U018,2025-12-27,4
B6-U018,2025-12-28,6
B6-U018,2025-12-29,3
B6-U018,2025-12-30,2
B6-U018,2025-12-31,1
B6-U018,2026-01-01,0
B6-U018,2026-01-02,3
B6-U018,2026-01-03,3
B6-U018,2026-01-04,0
B6-U018,2026-01-05,0
B6-U018,2026-01-06,1
B6-U018,2026-01-07,3
B6-U018,2026-01-08,1
B6-U019,2025-12-25,15
B6-U019,2025-12-26,12
B6-U019,2025-12-27,14
B6-U019,2025-12-28,10
B6-U019,2025-12-29,9
B6-U019,2025-12-30,8
B6-U019,2025-12-31,7
B6-U019,2026-01-01,0
B6-U019,2026-01-02,1
B6-U019,2026-01-03,0
B6-U019,2026-01-04,3
B6-U019,2026-01-05,2
B6-U019,2026-01-06,3
B6-U019,2026-01-07,1
B6-U020,2025-12-29,15
B6-U020,2025-12-30,12
B6-U020,2025-12-31,11
B6-U020,2026-01-01,10
B6-U020,2026-01-02,9
B6-U020,2026-01-03,8
B6-U020,2026-01-04,7
B6-U020,2026-01-05,6
B6-U020,2026-01-06,1
B6-U020,2026-01-07,3
B6-U020,2026-01-08,3
B6-U020,2026-01-09,0
B6-U020,2026-01-10,1
B6-U020,2026-01-11,1
B6-U020,2026-01-12,3
B7-U001,2026-01-13,5
B7-U001,2026-01-14,7
B7-U001,2026-01-15,6
B7-U001,2026-01-16,8
B7-U001,2026-01-17,9
B7-U001,2026-01-18,7
B7-U001,2026-01-19,6
B7-U001,2026-01-20,5
B7-U001,2026-01-21,4
B7-U001,2026-01-22,3
B7-U001,2026-01-23,2
B7-U001,2026-01-24,1
B7-U001,2026-01-25,2
B7-U001,2026-01-26,1
B7-U001,2026-01-27,0
B7-U002,2026-01-29,6
B7-U002,2026-01-28,5
B7-U002,2026-01-27,4
B7-U002,2026-01-26,3
B7-U002,2026-01-25,2
B7-U002,2026-01-24,2
B7-U002,2026-01-23,1
B7-U002,2026-01-22,1
B7-U002,2026-01-21,2
B7-U002,2026-01-20,1
B7-U002,2026-01-19,2
B7-U002,2026-01-18,3
B7-U002,2026-01-17,3
B7-U002,2026-01-16,0
B7-U002,2026-01-15,1
B7-U003,2026-01-12,9
B7-U003,2026-01-13,7
B7-U003,2026-01-14,6
B7-U003,2026-01-15,5
B7-U003,2026-01-16,4
B7-U003,2026-01-17,3
B7-U003,2026-01-18,2
B7-U003,2026-01-19,2
B7-U003,2026-01-20,1
B7-U003,2026-01-21,1
B7-U003,2026-01-22,0
B7-U003,2026-01-23,0
B7-U003,2026-01-24,0
B7-U003,2026-01-25,0
B7-U003,2026-01-26,0
B7-U004,2026-01-11,5
B7-U004,2026-01-12,4
B7-U004,2026-01-13,3
B7-U004,2026-01-14,2
B7-U004,2026-01-15,1
B7-U004,2026-01-16,0
B7-U004,2026-01-17,0
B7-U004,2026-01-18,0
B7-U004,2026-01-19,0
B7-U004,2026-01-20,0
B7-U004,2026-01-21,0
B7-U004,2026-01-22,0
B7-U004,2026-01-23,0
B7-U004,2026-01-24,0
B7-U004,2026-01-25,0
B7-U005,2026-01-26,15
B7-U005,2026-01-25,14
B7-U005,2026-01-24,12
B7-U005,2026-01-23,11
B7-U005,2026-01-22,10
B7-U005,2026-01-21,9
B7-U005,2026-01-20,8
B7-U005,2026-01-19,7
B7-U005,2026-01-18,2
B7-U005,2026-01-17,0
B7-U005,2026-01-16,1
B7-U005,2026-01-15,0
B7-U005,2026-01-14,3
B7-U005,2026-01-13,1
B7-U005,2026-01-12,0
B7-U006,2026-01-13,12
B7-U006,2026-01-12,9
B7-U006,2026-01-11,7
B7-U006,2026-01-10,5
B7-U006,2026-01-09,4
B7-U006,2026-01-08,3
B7-U006,2026-01-07,2
B7-U006,2026-01-06,2
B7-U006,2026-01-05,1
B7-U006,2026-01-04,0
B7-U006,2026-01-03,0
B7-U006,2026-01-02,0
B7-U006,2026-01-01,0
B7-U006,2025-12-31,1
B7-U006,2025-12-30,2
B7-U007,2026-01-24,9
B7-U007,2026-01-23,11
B7-U007,2026-01-22,8
B7-U007,2026-01-21,7
B7-U007,2026-01-20,6
B7-U007,2026-01-19,5
B7-U007,2026-01-18,4
B7-U007,2026-01-17,4
B7-U007,2026-01-16,0
B7-U007,2026-01-15,2
B7-U007,2026-01-14,0
B7-U007,2026-01-13,1
B7-U007,2026-01-12,1
B7-U007,2026-01-11,2
B7-U007,2026-01-10,1
B7-U008,2026-01-26,7
B7-U008,2026-01-25,6
B7-U008,2026-01-24,5
B7-U008,2026-01-23,6
B7-U008,2026-01-22,4
B7-U008,2026-01-21,3
B7-U008,2026-01-20,2
B7-U008,2026-01-19,1
B7-U008,2026-01-18,3
B7-U008,2026-01-17,1
B7-U008,2026-01-16,1
B7-U008,2026-01-15,0
B7-U008,2026-01-14,0
B7-U008,2026-01-13,1
B7-U008,2026-01-12,2
B7-U009,2026-01-21,5
B7-U009,2026-01-20,7
B7-U009,2026-01-19,6
B7-U009,2026-01-18,8
B7-U009,2026-01-17,9
B7-U009,2026-01-16,10
B7-U009,2026-01-15,12
B7-U009,2026-01-14,11
B7-U009,2026-01-13,13
B7-U009,2026-01-12,14
B7-U009,2026-01-11,15
B7-U009,2026-01-10,14
B7-U009,2026-01-09,13
B7-U009,2026-01-08,10
B7-U009,2026-01-07,8
B7-U010,2026-01-20,12
B7-U010,2026-01-19,9
B7-U010,2026-01-18,11
B7-U010,2026-01-17,8
B7-U010,2026-01-16,7
B7-U010,2026-01-15,6
B7-U010,2026-01-14,5
B7-U010,2026-01-13,4
B7-U010,2026-01-12,3
B7-U010,2026-01-11,2
B7-U010,2026-01-10,2
B7-U010,2026-01-09,3
B7-U010,2026-01-08,4
B7-U010,2026-01-07,5
B7-U010,2026-01-06,6
B7-U011,2026-01-04,15
B7-U011,2026-01-05,12
B7-U011,2026-01-06,11
B7-U011,2026-01-07,9
B7-U011,2026-01-08,8
B7-U011,2026-01-09,7
B7-U011,2026-01-10,6
B7-U011,2026-01-11,5
B7-U011,2026-01-12,0
B7-U011,2026-01-13,2
B7-U011,2026-01-14,1
B7-U011,2026-01-15,1
B7-U011,2026-01-16,3
B7-U011,2026-01-17,0
B7-U011,2026-01-18,1
B7-U012,2026-01-23,9
B7-U012,2026-01-22,7
B7-U012,2026-01-21,6
B7-U012,2026-01-20,8
B7-U012,2026-01-19,5
B7-U012,2026-01-18,4
B7-U012,2026-01-17,3
B7-U012,2026-01-16,2
B7-U012,2026-01-15,3
B7-U012,2026-01-14,2
B7-U012,2026-01-13,4
B7-U012,2026-01-12,3
B7-U012,2026-01-11,2
B7-U012,2026-01-10,3
B7-U012,2026-01-09,1
B7-U013,2026-01-01,12
B7-U013,2026-01-02,9
B7-U013,2026-01-03,7
B7-U013,2026-01-04,6
B7-U013,2026-01-05,5
B7-U013,2026-01-06,6
B7-U013,2026-01-07,5
B7-U013,2026-01-08,4
B7-U013,2026-01-09,3
B7-U013,2026-01-10,2
B7-U013,2026-01-11,2
B7-U013,2026-01-12,1
B7-U013,2026-01-13,1
B7-U013,2026-01-14,0
B7-U013,2026-01-15,0
B7-U014,2025-12-31,12
B7-U014,2026-01-01,9
B7-U014,2026-01-02,7
B7-U014,2026-01-03,5
B7-U014,2026-01-04,4
B7-U014,2026-01-05,3
B7-U014,2026-01-06,2
B7-U014,2026-01-07,2
B7-U014,2026-01-08,1
B7-U014,2026-01-09,1
B7-U014,2026-01-10,0
B7-U014,2026-01-11,0
B7-U014,2026-01-12,0
B7-U014,2026-01-13,0
B7-U014,2026-01-14,0
B7-U015,2025-12-31,5
B7-U015,2026-01-01,7
B7-U015,2026-01-02,6
B7-U015,2026-01-03,8
B7-U015,2026-01-04,9
B7-U015,2026-01-05,7
B7-U015,2026-01-06,6
B7-U015,2026-01-07,5
B7-U015,2026-01-08,4
B7-U015,2026-01-09,3
B7-U015,2026-01-10,2
B7-U015,2026-01-11,2
B7-U015,2026-01-12,1
B7-U015,2026-01-13,1
B7-U015,2026-01-14,0
B7-U016,2025-12-30,15
B7-U016,2025-12-31,14
B7-U016,2026-01-01,13
B7-U016,2026-01-02,12
B7-U016,2026-01-03,11
B7-U016,2026-01-04,10
B7-U016,2026-01-05,9
B7-U016,2026-01-06,8
B7-U016,2026-01-07,7
B7-U016,2026-01-08,6
B7-U016,2026-01-09,5
B7-U016,2026-01-10,4
B7-U016,2026-01-11,3
B7-U016,2026-01-12,2
B7-U016,2026-01-13,1
B7-U017,2025-12-29,12
B7-U017,2025-12-30,9
B7-U017,2025-12-31,7
B7-U017,2026-01-01,6
B7-U017,2026-01-02,5
B7-U017,2026-01-03,4
B7-U017,2026-01-04,3
B7-U017,2026-01-05,2
B7-U017,2026-01-06,2
B7-U017,2026-01-07,1
B7-U017,2026-01-08,0
B7-U017,2026-01-09,0
B7-U017,2026-01-10,0
B7-U017,2026-01-11,1
B7-U017,2026-01-12,2
B7-U018,2025-12-28,9
B7-U018,2025-12-29,7
B7-U018,2025-12-30,6
B7-U018,2025-12-31,5
B7-U018,2026-01-01,4
B7-U018,2026-01-02,3
B7-U018,2026-01-03,2
B7-U018,2026-01-04,2
B7-U018,2026-01-05,1
B7-U018,2026-01-06,0
B7-U018,2026-01-07,0
B7-U018,2026-01-08,0
B7-U018,2026-01-09,0
B7-U018,2026-01-10,0
B7-U018,2026-01-11,0
B7-U019,2025-12-28,15
B7-U019,2025-12-29,17
B7-U019,2025-12-30,14
B7-U019,2025-12-31,16
B7-U019,2026-01-01,9
B7-U019,2026-01-02,8
B7-U019,2026-01-03,7
B7-U019,2026-01-04,6
B7-U019,2026-01-05,5
B7-U019,2026-01-06,4
B7-U019,2026-01-07,3
B7-U019,2026-01-08,2
B7-U019,2026-01-09,2
B7-U019,2026-01-10,1
B7-U019,2026-01-11,0
B7-U020,2025-12-31,18
B7-U020,2026-01-01,16
B7-U020,2026-01-02,17
B7-U020,2026-01-03,15
B7-U020,2026-01-04,14
B7-U020,2026-01-05,13
B7-U020,2026-01-06,12
B7-U020,2026-01-07,11
B7-U020,2026-01-08,10
B7-U020,2026-01-09,9
B7-U020,2026-01-10,8
B7-U020,2026-01-11,7
B7-U020,2026-01-12,6
B7-U020,2026-01-13,5
B7-U020,2026-01-14,4
B8-U001,2026-01-13,12
B8-U001,2026-01-14,9
B8-U001,2026-01-15,7
B8-U001,2026-01-16,8
B8-U001,2026-01-17,6
B8-U001,2026-01-18,5
B8-U001,2026-01-19,4
B8-U001,2026-01-20,3
B8-U001,2026-01-21,2
B8-U001,2026-01-22,2
B8-U001,2026-01-23,1
B8-U001,2026-01-24,1
B8-U001,2026-01-25,1
B8-U001,2026-01-26,1
B8-U001,2026-01-27,0
B8-U002,2026-01-28,12
B8-U002,2026-01-27,9
B8-U002,2026-01-26,7
B8-U002,2026-01-25,6
B8-U002,2026-01-24,8
B8-U002,2026-01-23,5
B8-U002,2026-01-22,4
B8-U002,2026-01-21,6
B8-U002,2026-01-20,3
B8-U002,2026-01-19,2
B8-U002,2026-01-18,3
B8-U002,2026-01-17,2
B8-U002,2026-01-16,1
B8-U002,2026-01-15,2
B8-U002,2026-01-14,3
B8-U003,2026-01-11,12
B8-U003,2026-01-12,9
B8-U003,2026-01-13,7
B8-U003,2026-01-14,5
B8-U003,2026-01-15,4
B8-U003,2026-01-16,3
B8-U003,2026-01-17,2
B8-U003,2026-01-18,1
B8-U003,2026-01-19,0
B8-U003,2026-01-20,0
B8-U003,2026-01-21,0
B8-U003,2026-01-22,0
B8-U003,2026-01-23,0
B8-U003,2026-01-24,0
B8-U003,2026-01-25,0
B8-U004,2026-01-22,9
B8-U004,2026-01-23,8
B8-U004,2026-01-24,7
B8-U004,2026-01-25,6
B8-U004,2026-01-26,5
B8-U004,2026-01-27,4
B8-U004,2026-01-28,4
B8-U004,2026-01-29,3
B8-U004,2026-01-30,3
B8-U004,2026-01-31,2
B8-U004,2026-02-01,2
B8-U004,2026-02-02,2
B8-U004,2026-02-03,1
B8-U004,2026-02-04,1
B8-U004,2026-02-05,0
B8-U005,2026-01-09,12
B8-U005,2026-01-10,9
B8-U005,2026-01-11,7
B8-U005,2026-01-12,5
B8-U005,2026-01-13,4
B8-U005,2026-01-14,3
B8-U005,2026-01-15,2
B8-U005,2026-01-16,2
B8-U005,2026-01-17,1
B8-U005,2026-01-18,1
B8-U005,2026-01-19,0
B8-U005,2026-01-20,0
B8-U005,2026-01-21,0
B8-U005,2026-01-22,0
B8-U005,2026-01-23,0
B8-U006,2026-01-23,12
B8-U006,2026-01-22,15
B8-U006,2026-01-21,14
B8-U006,2026-01-20,13
B8-U006,2026-01-19,11
B8-U006,2026-01-18,10
B8-U006,2026-01-17,9
B8-U006,2026-01-16,8
B8-U006,2026-01-15,7
B8-U006,2026-01-14,6
B8-U006,2026-01-13,6
B8-U006,2026-01-12,5
B8-U006,2026-01-11,4
B8-U006,2026-01-10,4
B8-U006,2026-01-09,3
B8-U007,2026-01-07,5
B8-U007,2026-01-08,7
B8-U007,2026-01-09,6
B8-U007,2026-01-10,4
B8-U007,2026-01-11,3
B8-U007,2026-01-12,2
B8-U007,2026-01-13,1
B8-U007,2026-01-14,0
B8-U007,2026-01-15,0
B8-U007,2026-01-16,0
B8-U007,2026-01-17,0
B8-U007,2026-01-18,0
B8-U007,2026-01-19,0
B8-U007,2026-01-20,0
B8-U007,2026-01-21,0
B8-U008,2026-01-07,9
B8-U008,2026-01-08,12
B8-U008,2026-01-09,11
B8-U008,2026-01-10,10
B8-U008,2026-01-11,8
B8-U008,2026-01-12,7
B8-U008,2026-01-13,6
B8-U008,2026-01-14,5
B8-U008,2026-01-15,4
B8-U008,2026-01-16,3
B8-U008,2026-01-17,4
B8-U008,2026-01-18,3
B8-U008,2026-01-19,2
B8-U008,2026-01-20,1
B8-U008,2026-01-21,0
B8-U009,2026-01-21,6
B8-U009,2026-01-20,5
B8-U009,2026-01-19,4
B8-U009,2026-01-18,3
B8-U009,2026-01-17,2
B8-U009,2026-01-16,2
B8-U009,2026-01-15,1
B8-U009,2026-01-14,1
B8-U009,2026-01-13,0
B8-U009,2026-01-12,0
B8-U009,2026-01-11,0
B8-U009,2026-01-10,0
B8-U009,2026-01-09,0
B8-U009,2026-01-08,1
B8-U009,2026-01-07,2
B8-U010,2026-01-20,11
B8-U010,2026-01-19,9
B8-U010,2026-01-18,8
B8-U010,2026-01-17,7
B8-U010,2026-01-16,6
B8-U010,2026-01-15,7
B8-U010,2026-01-14,8
B8-U010,2026-01-13,9
B8-U010,2026-01-12,10
B8-U010,2026-01-11,12
B8-U010,2026-01-10,13
B8-U010,2026-01-09,14
B8-U010,2026-01-08,15
B8-U010,2026-01-07,16
B8-U010,2026-01-06,17
B8-U011,2026-01-20,9
B8-U011,2026-01-19,7
B8-U011,2026-01-18,6
B8-U011,2026-01-17,8
B8-U011,2026-01-16,10
B8-U011,2026-01-15,9
B8-U011,2026-01-14,11
B8-U011,2026-01-13,12
B8-U011,2026-01-12,8
B8-U011,2026-01-11,7
B8-U011,2026-01-10,6
B8-U011,2026-01-09,5
B8-U011,2026-01-08,4
B8-U011,2026-01-07,3
B8-U011,2026-01-06,2
B8-U012,2026-01-18,9
B8-U012,2026-01-17,7
B8-U012,2026-01-16,8
B8-U012,2026-01-15,12
B8-U012,2026-01-14,11
B8-U012,2026-01-13,10
B8-U012,2026-01-12,9
B8-U012,2026-01-11,8
B8-U012,2026-01-10,9
B8-U012,2026-01-09,7
B8-U012,2026-01-08,6
B8-U012,2026-01-07,5
B8-U012,2026-01-06,4
B8-U012,2026-01-05,6
B8-U012,2026-01-04,7
B8-U013,2026-01-01,5
B8-U013,2026-01-02,7
B8-U013,2026-01-03,6
B8-U013,2026-01-04,4
B8-U013,2026-01-05,3
B8-U013,2026-01-06,2
B8-U013,2026-01-07,1
B8-U013,2026-01-08,0
B8-U013,2026-01-09,0
B8-U013,2026-01-10,0
B8-U013,2026-01-11,0
B8-U013,2026-01-12,0
B8-U013,2026-01-13,0
B8-U013,2026-01-14,0
B8-U013,2026-01-15,0
B8-U014,2025-12-31,12
B8-U014,2026-01-01,9
B8-U014,2026-01-02,7
B8-U014,2026-01-03,5
B8-U014,2026-01-04,4
B8-U014,2026-01-05,3
B8-U014,2026-01-06,2
B8-U014,2026-01-07,2
B8-U014,2026-01-08,2
B8-U014,2026-01-09,2
B8-U014,2026-01-10,2
B8-U014,2026-01-11,1
B8-U014,2026-01-12,1
B8-U014,2026-01-13,1
B8-U015,2025-12-30,5
B8-U015,2025-12-31,7
B8-U015,2026-01-01,6
B8-U015,2026-01-02,4
B8-U015,2026-01-03,3
B8-U015,2026-01-04,2
B8-U015,2026-01-05,1
B8-U015,2026-01-06,0
B8-U015,2026-01-07,0
B8-U015,2026-01-08,0
B8-U015,2026-01-09,0
B8-U015,2026-01-10,0
B8-U015,2026-01-11,0
B8-U015,2026-01-12,0
B8-U015,2026-01-13,0
B8-U016,2026-01-13,15
B8-U016,2026-01-12,12
B8-U016,2026-01-11,9
B8-U016,2026-01-10,7
B8-U016,2026-01-09,6
B8-U016,2026-01-08,8
B8-U016,2026-01-07,10
B8-U016,2026-01-06,11
B8-U016,2026-01-05,14
B8-U016,2026-01-04,13
B8-U016,2026-01-03,16
B8-U016,2026-01-02,14
B8-U016,2026-01-01,17
B8-U016,2025-12-31,18
B8-U016,2025-12-30,19
B8-U017,2025-12-28,5
B8-U017,2025-12-29,7
B8-U017,2025-12-30,6
B8-U017,2025-12-31,4
B8-U017,2026-01-01,5
B8-U017,2026-01-02,6
B8-U017,2026-01-03,5
B8-U017,2026-01-04,4
B8-U017,2026-01-05,3
B8-U017,2026-01-06,4
B8-U017,2026-01-07,2
B8-U017,2026-01-08,3
B8-U017,2026-01-09,2
B8-U017,2026-01-10,1
B8-U018,2025-12-28,12
B8-U018,2025-12-29,9
B8-U018,2025-12-30,8
B8-U018,2025-12-31,7
B8-U018,2026-01-01,6
B8-U018,2026-01-02,5
B8-U018,2026-01-03,4
B8-U018,2026-01-04,3
B8-U018,2026-01-05,2
B8-U018,2026-01-06,2
B8-U018,2026-01-07,1
B8-U018,2026-01-08,1
B8-U018,2026-01-09,0
B8-U018,2026-01-10,0
B8-U019,2025-12-27,5
B8-U019,2025-12-28,7
B8-U019,2025-12-29,6
B8-U019,2025-12-30,4
B8-U019,2025-12-31,3
B8-U019,2026-01-01,2
B8-U019,2026-01-02,2
B8-U019,2026-01-03,1
B8-U019,2026-01-04,0
B8-U019,2026-01-05,0
B8-U019,2026-01-06,1
B8-U019,2026-01-07,2
B8-U019,2026-01-08,2
B8-U019,2026-01-09,3
B8-U019,2026-01-10,4
B8-U020,2025-12-26,7
B8-U020,2025-12-27,9
B8-U020,2025-12-28,6
B8-U020,2025-12-29,8
B8-U020,2025-12-30,7
B8-U020,2025-12-31,8
B8-U020,2026-01-01,7
B8-U020,2026-01-02,6
B8-U020,2026-01-03,5
B8-U020,2026-01-04,4
B8-U020,2026-01-05,3
B8-U020,2026-01-06,2
B8-U020,2026-01-07,1
B8-U020,2026-01-08,0
B8-U020,2026-01-09,0
B9-U001,2026-01-13,5
B9-U001,2026-01-14,7
B9-U001,2026-01-15,6
B9-U001,2026-01-16,4
B9-U001,2026-01-17,3
B9-U001,2026-01-18,2
B9-U001,2026-01-19,1
B9-U001,2026-01-20,0
B9-U001,2026-01-21,0
B9-U001,2026-01-22,0
B9-U001,2026-01-23,0
B9-U001,2026-01-24,0
B9-U001,2026-01-25,0
B9-U001,2026-01-26,0
B9-U001,2026-01-27,0
B9-U002,2026-01-08,12
B9-U002,2026-01-09,9
B9-U002,2026-01-10,8
B9-U002,2026-01-11,7
B9-U002,2026-01-12,6
B9-U002,2026-01-13,5
B9-U002,2026-01-14,4
B9-U002,2026-01-15,3
B9-U002,2026-01-16,2
B9-U002,2026-01-17,1
B9-U002,2026-01-18,0
B9-U002,2026-01-19,0
B9-U002,2026-01-20,0
B9-U002,2026-01-21,0
B9-U002,2026-01-22,0
B9-U003,2026-01-20,12
B9-U003,2026-01-19,9
B9-U003,2026-01-18,11
B9-U003,2026-01-17,7
B9-U003,2026-01-16,6
B9-U003,2026-01-15,8
B9-U003,2026-01-14,5
B9-U003,2026-01-13,4
B9-U003,2026-01-12,3
B9-U003,2026-01-11,4
B9-U003,2026-01-10,2
B9-U003,2026-01-09,3
B9-U003,2026-01-08,1
B9-U003,2026-01-07,2
B9-U003,2026-01-06,1
B9-U004,2026-01-10,9
B9-U004,2026-01-11,7
B9-U004,2026-01-12,6
B9-U004,2026-01-13,8
B9-U004,2026-01-14,5
B9-U004,2026-01-15,4
B9-U004,2026-01-16,3
B9-U004,2026-01-17,2
B9-U004,2026-01-18,2
B9-U004,2026-01-19,1
B9-U004,2026-01-20,1
B9-U004,2026-01-21,0
B9-U004,2026-01-22,0
B9-U004,2026-01-23,0
B9-U004,2026-01-24,0
B9-U005,2026-01-02,12
B9-U005,2026-01-03,9
B9-U005,2026-01-04,11
B9-U005,2026-01-05,8
B9-U005,2026-01-06,7
B9-U005,2026-01-07,6
B9-U005,2026-01-08,5
B9-U005,2026-01-09,4
B9-U005,2026-01-10,3
B9-U005,2026-01-11,2
B9-U005,2026-01-12,2
B9-U005,2026-01-13,1
B9-U005,2026-01-14,0
B9-U005,2026-01-15,0
B9-U005,2026-01-16,0
B9-U006,2026-01-03,12
B9-U006,2026-01-04,9
B9-U006,2026-01-05,7
B9-U006,2026-01-06,8
B9-U006,2026-01-07,6
B9-U006,2026-01-08,5
B9-U006,2026-01-09,4
B9-U006,2026-01-10,3
B9-U006,2026-01-11,2
B9-U006,2026-01-12,2
B9-U006,2026-01-13,2
B9-U006,2026-01-14,1
B9-U006,2026-01-15,1
B9-U006,2026-01-16,1
B9-U007,2026-01-04,9
B9-U007,2026-01-05,7
B9-U007,2026-01-06,8
B9-U007,2026-01-07,6
B9-U007,2026-01-08,5
B9-U007,2026-01-09,4
B9-U007,2026-01-10,3
B9-U007,2026-01-11,2
B9-U007,2026-01-12,2
B9-U007,2026-01-13,2
B9-U007,2026-01-14,1
B9-U007,2026-01-15,0
B9-U007,2026-01-16,0
B9-U007,2026-01-17,0
B9-U007,2026-01-18,0
B9-U008,2026-01-24,9
B9-U008,2026-01-23,7
B9-U008,2026-01-22,6
B9-U008,2026-01-21,5
B9-U008,2026-01-20,4
B9-U008,2026-01-19,4
